date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2023-07-09,SKU_0157,173,0,28.0,79
2023-07-16,SKU_0157,140,0,28.0,79
2023-07-23,SKU_0157,131,0,28.0,79
2023-07-30,SKU_0157,126,0,28.0,79
2023-08-06,SKU_0157,100,0,28.0,79
2023-08-13,SKU_0157,88,0,28.0,79
2023-08-20,SKU_0157,67,163,28.0,79
2023-08-27,SKU_0157,65,60,28.0,79
2023-09-03,SKU_0157,208,0,28.0,79
2023-09-10,SKU_0157,175,0,28.0,79
2023-09-17,SKU_0157,164,0,28.0,79
2023-09-24,SKU_0157,115,0,28.0,79
2023-10-01,SKU_0157,95,0,28.0,79
2023-10-08,SKU_0157,89,0,28.0,79
2023-10-15,SKU_0157,139,0,28.0,79
2023-10-22,SKU_0157,118,0,28.0,79
2023-10-29,SKU_0157,114,0,28.0,79
2023-11-05,SKU_0157,83,0,28.0,79
2023-11-12,SKU_0157,63,85,28.0,79
2023-11-19,SKU_0157,59,61,28.0,79
2023-11-26,SKU_0157,50,194,28.0,79
2023-12-03,SKU_0157,247,0,28.0,79
2023-12-10,SKU_0157,210,0,28.0,79
2023-12-17,SKU_0157,190,0,28.0,79
2023-12-24,SKU_0157,138,0,28.0,79
2023-12-31,SKU_0157,126,0,28.0,79
2024-01-07,SKU_0157,91,0,28.0,79
2024-01-14,SKU_0157,66,61,28.0,79
2024-01-21,SKU_0157,50,61,28.0,79
2024-01-28,SKU_0157,38,119,28.0,79
2024-02-04,SKU_0157,35,198,28.0,79
2024-02-11,SKU_0157,32,89,28.0,79
2024-02-18,SKU_0157,204,0,28.0,79
2024-02-25,SKU_0157,184,0,28.0,79
2024-03-03,SKU_0157,149,0,28.0,79
2024-03-10,SKU_0157,140,0,28.0,79
2024-03-17,SKU_0157,131,0,28.0,79
2024-03-24,SKU_0157,109,0,28.0,79
2024-03-31,SKU_0157,100,0,28.0,79
2024-04-07,SKU_0157,98,0,28.0,79
2024-04-14,SKU_0157,85,0,28.0,79
2024-04-21,SKU_0157,82,0,28.0,79
2024-04-28,SKU_0157,81,0,28.0,79
2024-05-05,SKU_0157,167,0,28.0,79
2024-05-12,SKU_0157,151,0,28.0,79
2024-05-19,SKU_0157,138,0,28.0,79
2024-05-26,SKU_0157,101,0,28.0,79
2024-06-02,SKU_0157,143,0,28.0,79
2024-06-09,SKU_0157,101,0,28.0,79
2024-06-16,SKU_0157,84,0,28.0,79
2024-06-23,SKU_0157,81,0,28.0,79
2024-06-30,SKU_0157,71,154,28.0,79
2024-07-07,SKU_0157,51,134,28.0,79
2024-07-14,SKU_0157,42,145,28.0,79
2024-07-21,SKU_0157,36,67,28.0,79
2024-07-28,SKU_0157,33,74,28.0,79
2024-08-04,SKU_0157,119,0,28.0,79
2024-08-11,SKU_0157,99,0,28.0,79
2024-08-18,SKU_0157,99,0,28.0,79
2024-08-25,SKU_0157,93,0,28.0,79
2024-09-01,SKU_0157,87,0,28.0,79
2024-09-08,SKU_0157,262,0,28.0,79
2024-09-15,SKU_0157,197,0,28.0,79
2024-09-22,SKU_0157,187,0,28.0,79
2024-09-29,SKU_0157,149,0,28.0,79
2024-10-06,SKU_0157,131,0,28.0,79
2024-10-13,SKU_0157,104,0,28.0,79
2024-10-20,SKU_0157,92,0,28.0,79
2024-10-27,SKU_0157,79,0,28.0,79
2024-11-03,SKU_0157,77,94,28.0,79
2024-11-10,SKU_0157,269,0,28.0,79
2024-11-17,SKU_0157,246,0,28.0,79
2024-11-24,SKU_0157,223,0,28.0,79
2024-12-01,SKU_0157,176,0,28.0,79
2024-12-08,SKU_0157,136,0,28.0,79
2024-12-15,SKU_0157,103,0,28.0,79
2024-12-22,SKU_0157,94,0,28.0,79
2024-12-29,SKU_0157,90,0,28.0,79
2023-01-01,SKU_0158,311,0,21.0,84
2023-01-08,SKU_0158,266,0,21.0,84
2023-01-15,SKU_0158,222,0,21.0,84
2023-01-22,SKU_0158,176,0,21.0,84
2023-01-29,SKU_0158,166,0,21.0,84
2023-02-05,SKU_0158,162,0,21.0,84
2023-02-12,SKU_0158,136,0,21.0,84
2023-02-19,SKU_0158,128,0,21.0,84
2023-02-26,SKU_0158,106,0,21.0,84
2023-03-05,SKU_0158,84,0,21.0,84
2023-03-12,SKU_0158,208,0,21.0,84
2023-03-19,SKU_0158,191,0,21.0,84
2023-03-26,SKU_0158,137,0,21.0,84
2023-04-02,SKU_0158,105,0,21.0,84
2023-04-09,SKU_0158,103,0,21.0,84
2023-04-16,SKU_0158,93,0,21.0,84
2023-04-23,SKU_0158,88,0,21.0,84
2023-04-30,SKU_0158,86,0,21.0,84
2023-05-07,SKU_0158,74,75,21.0,84
2023-05-14,SKU_0158,262,0,21.0,84
2023-05-21,SKU_0158,250,0,21.0,84
2023-05-28,SKU_0158,220,0,21.0,84
2023-06-04,SKU_0158,186,0,21.0,84
2023-06-11,SKU_0158,166,0,21.0,84
2023-06-18,SKU_0158,125,0,21.0,84
2023-06-25,SKU_0158,89,0,21.0,84
2023-07-02,SKU_0158,89,0,21.0,84
2023-07-09,SKU_0158,71,104,21.0,84
2023-07-16,SKU_0158,69,122,21.0,84
2023-07-23,SKU_0158,55,152,21.0,84
2023-07-30,SKU_0158,250,0,21.0,84
2023-08-06,SKU_0158,190,0,21.0,84
2023-08-13,SKU_0158,159,0,21.0,84
2023-08-20,SKU_0158,119,0,21.0,84
2023-08-27,SKU_0158,114,0,21.0,84
2023-09-03,SKU_0158,169,0,21.0,84
2023-09-10,SKU_0158,133,0,21.0,84
2023-09-17,SKU_0158,120,0,21.0,84
2023-09-24,SKU_0158,104,0,21.0,84
2023-10-01,SKU_0158,157,0,21.0,84
2023-10-08,SKU_0158,130,0,21.0,84
2023-10-15,SKU_0158,120,0,21.0,84
2023-10-22,SKU_0158,98,0,21.0,84
2023-10-29,SKU_0158,82,153,21.0,84
2023-11-05,SKU_0158,70,128,21.0,84
2023-11-12,SKU_0158,186,0,21.0,84
2023-11-19,SKU_0158,152,0,21.0,84
2023-11-26,SKU_0158,143,0,21.0,84
2023-12-03,SKU_0158,140,0,21.0,84
2023-12-10,SKU_0158,113,0,21.0,84
2023-12-17,SKU_0158,109,0,21.0,84
2023-12-24,SKU_0158,89,0,21.0,84
2023-12-31,SKU_0158,278,0,21.0,84
2024-01-07,SKU_0158,261,0,21.0,84
2024-01-14,SKU_0158,187,0,21.0,84
2024-01-21,SKU_0158,148,0,21.0,84
2024-01-28,SKU_0158,105,0,21.0,84
2024-02-04,SKU_0158,88,0,21.0,84
2024-02-11,SKU_0158,71,141,21.0,84
2024-02-18,SKU_0158,185,0,21.0,84
2024-02-25,SKU_0158,154,0,21.0,84
2024-03-03,SKU_0158,129,0,21.0,84
2024-03-10,SKU_0158,91,0,21.0,84
2024-03-17,SKU_0158,88,0,21.0,84
2024-03-24,SKU_0158,73,149,21.0,84
2024-03-31,SKU_0158,154,0,21.0,84
2024-04-07,SKU_0158,132,0,21.0,84
2024-04-14,SKU_0158,101,0,21.0,84
2024-04-21,SKU_0158,95,0,21.0,84
2024-04-28,SKU_0158,94,0,21.0,84
2024-05-05,SKU_0158,68,91,21.0,84
2024-05-12,SKU_0158,240,0,21.0,84
2024-05-19,SKU_0158,240,0,21.0,84
2024-05-26,SKU_0158,239,0,21.0,84
2024-06-02,SKU_0158,232,0,21.0,84
2024-06-09,SKU_0158,226,0,21.0,84
2024-06-16,SKU_0158,207,0,21.0,84
2024-06-23,SKU_0158,206,0,21.0,84
2024-06-30,SKU_0158,147,0,21.0,84
2024-07-07,SKU_0158,125,0,21.0,84
2024-07-14,SKU_0158,88,0,21.0,84
2024-07-21,SKU_0158,131,0,21.0,84
2024-07-28,SKU_0158,121,0,21.0,84
2024-08-04,SKU_0158,118,0,21.0,84
2024-08-11,SKU_0158,99,0,21.0,84
2024-08-18,SKU_0158,90,0,21.0,84
2024-08-25,SKU_0158,84,0,21.0,84
2024-09-01,SKU_0158,64,161,21.0,84
2024-09-08,SKU_0158,54,133,21.0,84
2024-09-15,SKU_0158,49,88,21.0,84
2024-09-22,SKU_0158,125,0,21.0,84
2024-09-29,SKU_0158,89,0,21.0,84
2024-10-06,SKU_0158,88,0,21.0,84
2024-10-13,SKU_0158,235,0,21.0,84
2024-10-20,SKU_0158,197,0,21.0,84
2024-10-27,SKU_0158,168,0,21.0,84
2024-11-03,SKU_0158,155,0,21.0,84
2024-11-10,SKU_0158,149,0,21.0,84
2024-11-17,SKU_0158,142,0,21.0,84
2024-11-24,SKU_0158,127,0,21.0,84
2024-12-01,SKU_0158,105,0,21.0,84
2024-12-08,SKU_0158,98,0,21.0,84
2024-12-15,SKU_0158,90,0,21.0,84
2024-12-22,SKU_0158,213,0,21.0,84
2024-12-29,SKU_0158,181,0,21.0,84
2023-01-01,SKU_0159,159,0,7.0,87
2023-01-08,SKU_0159,116,0,7.0,87
2023-01-15,SKU_0159,105,0,7.0,87
2023-01-22,SKU_0159,103,0,7.0,87
2023-01-29,SKU_0159,81,164,7.0,87
2023-02-05,SKU_0159,60,197,7.0,87
2023-02-12,SKU_0159,51,88,7.0,87
2023-02-19,SKU_0159,165,0,7.0,87
2023-02-26,SKU_0159,147,0,7.0,87
2023-03-05,SKU_0159,120,0,7.0,87
2023-03-12,SKU_0159,99,0,7.0,87
2023-03-19,SKU_0159,91,0,7.0,87
2023-03-26,SKU_0159,225,0,7.0,87
2023-04-02,SKU_0159,216,0,7.0,87
2023-04-09,SKU_0159,208,0,7.0,87
2023-04-16,SKU_0159,179,0,7.0,87
2023-04-23,SKU_0159,130,0,7.0,87
2023-04-30,SKU_0159,108,0,7.0,87
2023-05-07,SKU_0159,93,0,7.0,87
2023-05-14,SKU_0159,215,0,7.0,87
2023-05-21,SKU_0159,163,0,7.0,87
2023-05-28,SKU_0159,143,0,7.0,87
2023-06-04,SKU_0159,129,0,7.0,87
2023-06-11,SKU_0159,96,0,7.0,87
2023-06-18,SKU_0159,88,0,7.0,87
2023-06-25,SKU_0159,88,0,7.0,87
2023-07-02,SKU_0159,134,0,7.0,87
2023-07-09,SKU_0159,133,0,7.0,87
2023-07-16,SKU_0159,114,0,7.0,87
2023-07-23,SKU_0159,99,0,7.0,87
2023-07-30,SKU_0159,87,0,7.0,87
2023-08-06,SKU_0159,61,155,7.0,87
2023-08-13,SKU_0159,51,133,7.0,87
2023-08-20,SKU_0159,48,132,7.0,87
2023-08-27,SKU_0159,39,88,7.0,87
2023-09-03,SKU_0159,88,0,7.0,87
2023-09-10,SKU_0159,83,175,7.0,87
2023-09-17,SKU_0159,144,0,7.0,87
2023-09-24,SKU_0159,117,0,7.0,87
2023-10-01,SKU_0159,86,184,7.0,87
2023-10-08,SKU_0159,71,168,7.0,87
2023-10-15,SKU_0159,66,91,7.0,87
2023-10-22,SKU_0159,239,0,7.0,87
2023-10-29,SKU_0159,202,0,7.0,87
2023-11-05,SKU_0159,163,0,7.0,87
2023-11-12,SKU_0159,162,0,7.0,87
2023-11-19,SKU_0159,162,0,7.0,87
2023-11-26,SKU_0159,135,0,7.0,87
2023-12-03,SKU_0159,111,0,7.0,87
2023-12-10,SKU_0159,97,0,7.0,87
2023-12-17,SKU_0159,91,0,7.0,87
2023-12-24,SKU_0159,266,0,7.0,87
2023-12-31,SKU_0159,214,0,7.0,87
2024-01-07,SKU_0159,160,0,7.0,87
2024-01-14,SKU_0159,134,0,7.0,87
2024-01-21,SKU_0159,107,0,7.0,87
2024-01-28,SKU_0159,80,149,7.0,87
2024-02-04,SKU_0159,67,142,7.0,87
2024-02-11,SKU_0159,58,98,7.0,87
2024-02-18,SKU_0159,236,0,7.0,87
2024-02-25,SKU_0159,211,0,7.0,87
2024-03-03,SKU_0159,181,0,7.0,87
2024-03-10,SKU_0159,178,0,7.0,87
2024-03-17,SKU_0159,154,0,7.0,87
2024-03-24,SKU_0159,110,0,7.0,87
2024-03-31,SKU_0159,247,0,7.0,87
2024-04-07,SKU_0159,236,0,7.0,87
2024-04-14,SKU_0159,179,0,7.0,87
2024-04-21,SKU_0159,164,0,7.0,87
2024-04-28,SKU_0159,147,0,7.0,87
2024-05-05,SKU_0159,128,0,7.0,87
2024-05-12,SKU_0159,123,0,7.0,87
2024-05-19,SKU_0159,115,0,7.0,87
2024-05-26,SKU_0159,93,0,7.0,87
2024-06-02,SKU_0159,81,115,7.0,87
2024-06-09,SKU_0159,81,190,7.0,87
2024-06-16,SKU_0159,137,0,7.0,87
2024-06-23,SKU_0159,120,0,7.0,87
2024-06-30,SKU_0159,87,0,7.0,87
2024-07-07,SKU_0159,80,72,7.0,87
2024-07-14,SKU_0159,61,150,7.0,87
2024-07-21,SKU_0159,52,137,7.0,87
2024-07-28,SKU_0159,168,0,7.0,87
2024-08-04,SKU_0159,165,0,7.0,87
2024-08-11,SKU_0159,136,0,7.0,87
2024-08-18,SKU_0159,114,0,7.0,87
2024-08-25,SKU_0159,106,0,7.0,87
2024-09-01,SKU_0159,261,0,7.0,87
2024-09-08,SKU_0159,256,0,7.0,87
2024-09-15,SKU_0159,211,0,7.0,87
2024-09-22,SKU_0159,190,0,7.0,87
2024-09-29,SKU_0159,152,0,7.0,87
2024-10-06,SKU_0159,134,0,7.0,87
2024-10-13,SKU_0159,133,0,7.0,87
2024-10-20,SKU_0159,103,0,7.0,87
2024-10-27,SKU_0159,203,0,7.0,87
2024-11-03,SKU_0159,154,0,7.0,87
2024-11-10,SKU_0159,112,0,7.0,87
2024-11-17,SKU_0159,108,0,7.0,87
2024-11-24,SKU_0159,134,0,7.0,87
2024-12-01,SKU_0159,124,0,7.0,87
2024-12-08,SKU_0159,110,0,7.0,87
2024-12-15,SKU_0159,101,0,7.0,87
2024-12-22,SKU_0159,221,0,7.0,87
2024-12-29,SKU_0159,221,0,7.0,87
2023-01-01,SKU_0160,183,0,7.0,66
2023-01-08,SKU_0160,135,0,7.0,66
2023-01-15,SKU_0160,126,0,7.0,66
2023-01-22,SKU_0160,108,0,7.0,66
2023-01-29,SKU_0160,79,0,7.0,66
2023-02-05,SKU_0160,79,0,7.0,66
2023-02-12,SKU_0160,68,0,7.0,66
2023-02-19,SKU_0160,65,62,7.0,66
2023-02-26,SKU_0160,170,0,7.0,66
2023-03-05,SKU_0160,122,0,7.0,66
2023-03-12,SKU_0160,122,0,7.0,66
2023-03-19,SKU_0160,107,0,7.0,66
2023-03-26,SKU_0160,76,0,7.0,66
2023-04-02,SKU_0160,215,0,7.0,66
2023-04-09,SKU_0160,192,0,7.0,66
2023-04-16,SKU_0160,172,0,7.0,66
2023-04-23,SKU_0160,156,0,7.0,66
2023-04-30,SKU_0160,137,0,7.0,66
2023-05-07,SKU_0160,117,0,7.0,66
2023-05-14,SKU_0160,96,0,7.0,66
2023-05-21,SKU_0160,74,0,7.0,66
2023-05-28,SKU_0160,133,0,7.0,66
2023-06-04,SKU_0160,130,0,7.0,66
2023-06-11,SKU_0160,128,0,7.0,66
2023-06-18,SKU_0160,94,0,7.0,66
2023-06-25,SKU_0160,85,0,7.0,66
2023-07-02,SKU_0160,61,176,7.0,66
2023-07-09,SKU_0160,54,182,7.0,66
2023-07-16,SKU_0160,236,0,7.0,66
2023-07-23,SKU_0160,185,0,7.0,66
2023-07-30,SKU_0160,141,0,7.0,66
2023-08-06,SKU_0160,100,0,7.0,66
2023-08-13,SKU_0160,75,0,7.0,66
2023-08-20,SKU_0160,64,62,7.0,66
2023-08-27,SKU_0160,111,0,7.0,66
2023-09-03,SKU_0160,78,0,7.0,66
2023-09-10,SKU_0160,157,0,7.0,66
2023-09-17,SKU_0160,153,0,7.0,66
2023-09-24,SKU_0160,124,0,7.0,66
2023-10-01,SKU_0160,98,0,7.0,66
2023-10-08,SKU_0160,81,0,7.0,66
2023-10-15,SKU_0160,188,0,7.0,66
2023-10-22,SKU_0160,149,0,7.0,66
2023-10-29,SKU_0160,121,0,7.0,66
2023-11-05,SKU_0160,87,0,7.0,66
2023-11-12,SKU_0160,66,0,7.0,66
2023-11-19,SKU_0160,51,103,7.0,66
2023-11-26,SKU_0160,40,119,7.0,66
2023-12-03,SKU_0160,29,132,7.0,66
2023-12-10,SKU_0160,159,0,7.0,66
2023-12-17,SKU_0160,138,0,7.0,66
2023-12-24,SKU_0160,128,0,7.0,66
2023-12-31,SKU_0160,118,0,7.0,66
2024-01-07,SKU_0160,86,0,7.0,66
2024-01-14,SKU_0160,84,0,7.0,66
2024-01-21,SKU_0160,70,0,7.0,66
2024-01-28,SKU_0160,67,0,7.0,66
2024-02-04,SKU_0160,165,0,7.0,66
2024-02-11,SKU_0160,137,0,7.0,66
2024-02-18,SKU_0160,135,0,7.0,66
2024-02-25,SKU_0160,101,0,7.0,66
2024-03-03,SKU_0160,77,0,7.0,66
2024-03-10,SKU_0160,67,0,7.0,66
2024-03-17,SKU_0160,51,190,7.0,66
2024-03-24,SKU_0160,41,100,7.0,66
2024-03-31,SKU_0160,220,0,7.0,66
2024-04-07,SKU_0160,214,0,7.0,66
2024-04-14,SKU_0160,182,0,7.0,66
2024-04-21,SKU_0160,151,0,7.0,66
2024-04-28,SKU_0160,107,0,7.0,66
2024-05-05,SKU_0160,76,0,7.0,66
2024-05-12,SKU_0160,69,0,7.0,66
2024-05-19,SKU_0160,189,0,7.0,66
2024-05-26,SKU_0160,188,0,7.0,66
2024-06-02,SKU_0160,157,0,7.0,66
2024-06-09,SKU_0160,110,0,7.0,66
2024-06-16,SKU_0160,100,0,7.0,66
2024-06-23,SKU_0160,70,0,7.0,66
2024-06-30,SKU_0160,222,0,7.0,66
2024-07-07,SKU_0160,197,0,7.0,66
2024-07-14,SKU_0160,182,0,7.0,66
2024-07-21,SKU_0160,137,0,7.0,66
2024-07-28,SKU_0160,110,0,7.0,66
2024-08-04,SKU_0160,100,0,7.0,66
2024-08-11,SKU_0160,84,0,7.0,66
2024-08-18,SKU_0160,73,0,7.0,66
2024-08-25,SKU_0160,52,108,7.0,66
2024-09-01,SKU_0160,161,0,7.0,66
2024-09-08,SKU_0160,156,0,7.0,66
2024-09-15,SKU_0160,117,0,7.0,66
2024-09-22,SKU_0160,105,0,7.0,66
2024-09-29,SKU_0160,96,0,7.0,66
2024-10-06,SKU_0160,74,0,7.0,66
2024-10-13,SKU_0160,70,0,7.0,66
2024-10-20,SKU_0160,63,113,7.0,66
2024-10-27,SKU_0160,53,155,7.0,66
2024-11-03,SKU_0160,136,0,7.0,66
2024-11-10,SKU_0160,98,0,7.0,66
2024-11-17,SKU_0160,81,0,7.0,66
2024-11-24,SKU_0160,183,0,7.0,66
2024-12-01,SKU_0160,183,0,7.0,66
2024-12-08,SKU_0160,136,0,7.0,66
2024-12-15,SKU_0160,98,0,7.0,66
2024-12-22,SKU_0160,87,0,7.0,66
2024-12-29,SKU_0160,86,0,7.0,66
2023-01-01,SKU_0161,229,0,28.0,70
2023-01-08,SKU_0161,213,0,28.0,70
2023-01-15,SKU_0161,158,0,28.0,70
2023-01-22,SKU_0161,128,0,28.0,70
2023-01-29,SKU_0161,124,0,28.0,70
2023-02-05,SKU_0161,99,0,28.0,70
2023-02-12,SKU_0161,85,0,28.0,70
2023-02-19,SKU_0161,83,0,28.0,70
2023-02-26,SKU_0161,207,0,28.0,70
2023-03-05,SKU_0161,146,0,28.0,70
2023-03-12,SKU_0161,115,0,28.0,70
2023-03-19,SKU_0161,112,0,28.0,70
2023-03-26,SKU_0161,112,0,28.0,70
2023-04-02,SKU_0161,105,0,28.0,70
2023-04-09,SKU_0161,102,0,28.0,70
2023-04-16,SKU_0161,86,0,28.0,70
2023-04-23,SKU_0161,148,0,28.0,70
2023-04-30,SKU_0161,128,0,28.0,70
2023-05-07,SKU_0161,93,0,28.0,70
2023-05-14,SKU_0161,83,0,28.0,70
2023-05-21,SKU_0161,64,137,28.0,70
2023-05-28,SKU_0161,45,98,28.0,70
2023-06-04,SKU_0161,181,0,28.0,70
2023-06-11,SKU_0161,149,0,28.0,70
2023-06-18,SKU_0161,143,0,28.0,70
2023-06-25,SKU_0161,110,0,28.0,70
2023-07-02,SKU_0161,107,0,28.0,70
2023-07-09,SKU_0161,88,0,28.0,70
2023-07-16,SKU_0161,77,0,28.0,70
2023-07-23,SKU_0161,77,0,28.0,70
2023-07-30,SKU_0161,66,131,28.0,70
2023-08-06,SKU_0161,64,147,28.0,70
2023-08-13,SKU_0161,110,0,28.0,70
2023-08-20,SKU_0161,95,0,28.0,70
2023-08-27,SKU_0161,75,0,28.0,70
2023-09-03,SKU_0161,69,69,28.0,70
2023-09-10,SKU_0161,155,0,28.0,70
2023-09-17,SKU_0161,138,0,28.0,70
2023-09-24,SKU_0161,98,0,28.0,70
2023-10-01,SKU_0161,78,0,28.0,70
2023-10-08,SKU_0161,77,0,28.0,70
2023-10-15,SKU_0161,67,196,28.0,70
2023-10-22,SKU_0161,67,134,28.0,70
2023-10-29,SKU_0161,108,0,28.0,70
2023-11-05,SKU_0161,104,0,28.0,70
2023-11-12,SKU_0161,97,0,28.0,70
2023-11-19,SKU_0161,96,0,28.0,70
2023-11-26,SKU_0161,74,0,28.0,70
2023-12-03,SKU_0161,66,76,28.0,70
2023-12-10,SKU_0161,129,0,28.0,70
2023-12-17,SKU_0161,129,0,28.0,70
2023-12-24,SKU_0161,118,0,28.0,70
2023-12-31,SKU_0161,95,0,28.0,70
2024-01-07,SKU_0161,158,0,28.0,70
2024-01-14,SKU_0161,135,0,28.0,70
2024-01-21,SKU_0161,113,0,28.0,70
2024-01-28,SKU_0161,85,0,28.0,70
2024-02-04,SKU_0161,80,0,28.0,70
2024-02-11,SKU_0161,77,0,28.0,70
2024-02-18,SKU_0161,64,191,28.0,70
2024-02-25,SKU_0161,47,127,28.0,70
2024-03-03,SKU_0161,150,0,28.0,70
2024-03-10,SKU_0161,128,0,28.0,70
2024-03-17,SKU_0161,93,0,28.0,70
2024-03-24,SKU_0161,86,0,28.0,70
2024-03-31,SKU_0161,75,0,28.0,70
2024-04-07,SKU_0161,156,0,28.0,70
2024-04-14,SKU_0161,147,0,28.0,70
2024-04-21,SKU_0161,132,0,28.0,70
2024-04-28,SKU_0161,116,0,28.0,70
2024-05-05,SKU_0161,88,0,28.0,70
2024-05-12,SKU_0161,78,0,28.0,70
2024-05-19,SKU_0161,76,0,28.0,70
2024-05-26,SKU_0161,65,181,28.0,70
2024-06-02,SKU_0161,59,115,28.0,70
2024-06-09,SKU_0161,52,171,28.0,70
2024-06-16,SKU_0161,119,0,28.0,70
2024-06-23,SKU_0161,98,0,28.0,70
2024-06-30,SKU_0161,72,0,28.0,70
2024-07-07,SKU_0161,115,0,28.0,70
2024-07-14,SKU_0161,85,0,28.0,70
2024-07-21,SKU_0161,218,0,28.0,70
2024-07-28,SKU_0161,196,0,28.0,70
2024-08-04,SKU_0161,138,0,28.0,70
2024-08-11,SKU_0161,114,0,28.0,70
2024-08-18,SKU_0161,108,0,28.0,70
2024-08-25,SKU_0161,88,0,28.0,70
2024-09-01,SKU_0161,76,0,28.0,70
2024-09-08,SKU_0161,73,0,28.0,70
2024-09-15,SKU_0161,57,127,28.0,70
2024-09-22,SKU_0161,213,0,28.0,70
2024-09-29,SKU_0161,160,0,28.0,70
2024-10-06,SKU_0161,141,0,28.0,70
2024-10-13,SKU_0161,125,0,28.0,70
2024-10-20,SKU_0161,109,0,28.0,70
2024-10-27,SKU_0161,106,0,28.0,70
2024-11-03,SKU_0161,84,0,28.0,70
2024-11-10,SKU_0161,74,0,28.0,70
2024-11-17,SKU_0161,74,0,28.0,70
2024-11-24,SKU_0161,73,0,28.0,70
2024-12-01,SKU_0161,107,0,28.0,70
2024-12-08,SKU_0161,89,0,28.0,70
2024-12-15,SKU_0161,77,0,28.0,70
2024-12-22,SKU_0161,74,0,28.0,70
2024-12-29,SKU_0161,228,0,28.0,70
2023-01-01,SKU_0162,263,0,21.0,72
2023-01-08,SKU_0162,250,0,21.0,72
2023-01-15,SKU_0162,247,0,21.0,72
2023-01-22,SKU_0162,227,0,21.0,72
2023-01-29,SKU_0162,223,0,21.0,72
2023-02-05,SKU_0162,193,0,21.0,72
2023-02-12,SKU_0162,193,0,21.0,72
2023-02-19,SKU_0162,172,0,21.0,72
2023-02-26,SKU_0162,153,0,21.0,72
2023-03-05,SKU_0162,150,0,21.0,72
2023-03-12,SKU_0162,134,0,21.0,72
2023-03-19,SKU_0162,96,0,21.0,72
2023-03-26,SKU_0162,91,0,21.0,72
2023-04-02,SKU_0162,75,0,21.0,72
2023-04-09,SKU_0162,53,141,21.0,72
2023-04-16,SKU_0162,200,0,21.0,72
2023-04-23,SKU_0162,187,0,21.0,72
2023-04-30,SKU_0162,180,0,21.0,72
2023-05-07,SKU_0162,158,0,21.0,72
2023-05-14,SKU_0162,112,0,21.0,72
2023-05-21,SKU_0162,82,0,21.0,72
2023-05-28,SKU_0162,67,169,21.0,72
2023-06-04,SKU_0162,129,0,21.0,72
2023-06-11,SKU_0162,127,0,21.0,72
2023-06-18,SKU_0162,106,0,21.0,72
2023-06-25,SKU_0162,83,0,21.0,72
2023-07-02,SKU_0162,73,0,21.0,72
2023-07-09,SKU_0162,61,121,21.0,72
2023-07-16,SKU_0162,48,86,21.0,72
2023-07-23,SKU_0162,163,0,21.0,72
2023-07-30,SKU_0162,154,0,21.0,72
2023-08-06,SKU_0162,153,0,21.0,72
2023-08-13,SKU_0162,143,0,21.0,72
2023-08-20,SKU_0162,106,0,21.0,72
2023-08-27,SKU_0162,92,0,21.0,72
2023-09-03,SKU_0162,86,0,21.0,72
2023-09-10,SKU_0162,163,0,21.0,72
2023-09-17,SKU_0162,151,0,21.0,72
2023-09-24,SKU_0162,108,0,21.0,72
2023-10-01,SKU_0162,84,0,21.0,72
2023-10-08,SKU_0162,78,0,21.0,72
2023-10-15,SKU_0162,76,0,21.0,72
2023-10-22,SKU_0162,232,0,21.0,72
2023-10-29,SKU_0162,221,0,21.0,72
2023-11-05,SKU_0162,200,0,21.0,72
2023-11-12,SKU_0162,175,0,21.0,72
2023-11-19,SKU_0162,153,0,21.0,72
2023-11-26,SKU_0162,117,0,21.0,72
2023-12-03,SKU_0162,99,0,21.0,72
2023-12-10,SKU_0162,75,0,21.0,72
2023-12-17,SKU_0162,53,149,21.0,72
2023-12-24,SKU_0162,45,141,21.0,72
2023-12-31,SKU_0162,118,0,21.0,72
2024-01-07,SKU_0162,118,0,21.0,72
2024-01-14,SKU_0162,99,0,21.0,72
2024-01-21,SKU_0162,81,0,21.0,72
2024-01-28,SKU_0162,188,0,21.0,72
2024-02-04,SKU_0162,166,0,21.0,72
2024-02-11,SKU_0162,131,0,21.0,72
2024-02-18,SKU_0162,106,0,21.0,72
2024-02-25,SKU_0162,88,0,21.0,72
2024-03-03,SKU_0162,71,136,21.0,72
2024-03-10,SKU_0162,111,0,21.0,72
2024-03-17,SKU_0162,105,0,21.0,72
2024-03-24,SKU_0162,103,0,21.0,72
2024-03-31,SKU_0162,103,0,21.0,72
2024-04-07,SKU_0162,102,0,21.0,72
2024-04-14,SKU_0162,74,0,21.0,72
2024-04-21,SKU_0162,72,0,21.0,72
2024-04-28,SKU_0162,64,146,21.0,72
2024-05-05,SKU_0162,184,0,21.0,72
2024-05-12,SKU_0162,132,0,21.0,72
2024-05-19,SKU_0162,124,0,21.0,72
2024-05-26,SKU_0162,103,0,21.0,72
2024-06-02,SKU_0162,76,0,21.0,72
2024-06-09,SKU_0162,58,198,21.0,72
2024-06-16,SKU_0162,121,0,21.0,72
2024-06-23,SKU_0162,107,0,21.0,72
2024-06-30,SKU_0162,97,0,21.0,72
2024-07-07,SKU_0162,94,0,21.0,72
2024-07-14,SKU_0162,72,0,21.0,72
2024-07-21,SKU_0162,72,0,21.0,72
2024-07-28,SKU_0162,237,0,21.0,72
